ppt_id,player.afford_to_lose,player.larger_amounts,player.win_back_losses,player.borrowed_money,player.subjective_gambling_problem,player.health_problems,player.external_gambling_problem,player.financial_problem,player.guilt
2049,Never,Never,Never,Never,Never,Never,Never,Never,Never
2050,Sometimes,Never,Sometimes,Never,Sometimes,Never,Never,Never,Sometimes
2051,Never,Never,Never,Never,Never,Never,Never,Never,Never
2052,Never,Never,Never,Never,Never,Never,Never,Never,Never
2053,Sometimes,Sometimes,Sometimes,Never,Sometimes,Most of the time,Sometimes,Never,Sometimes
2054,Never,Sometimes,Sometimes,Never,Never,Never,Never,Never,Never
2055,Never,Never,Never,Never,Never,Never,Never,Never,Never
2056,Never,Never,Never,Never,Never,Never,Never,Never,Never
2057,,,,,,,,,
2058,Sometimes,Never,Sometimes,Never,Sometimes,Never,Sometimes,Sometimes,Sometimes
2059,Never,Never,Never,Never,Never,Never,Never,Never,Never
2060,Never,Never,Never,Never,Never,Never,Never,Never,Never
2061,Never,Never,Never,Never,Never,Never,Never,Never,Never
2062,Never,Never,Never,Never,Never,Never,Never,Never,Never
2063,Never,Never,Never,Never,Never,Never,Never,Never,Never
2064,Never,Never,Never,Never,Never,Never,Never,Never,Never
2065,,,,,,,,,
2066,Never,Never,Never,Never,Never,Never,Never,Never,Never
2067,Never,Never,Most of the time,Never,Never,Sometimes,Never,Never,Never
2068,Never,Sometimes,Never,Never,Never,Never,Never,Never,Sometimes
2069,Never,Never,Never,Never,Never,Never,Never,Never,Never
2070,Never,Never,Never,Never,Never,Never,Never,Never,Never
2071,Never,Never,Never,Never,Never,Never,Never,Never,Never
2072,Never,Never,Never,Never,Never,Never,Never,Never,Never
2073,Never,Never,Never,Never,Never,Never,Never,Never,Never
2074,Never,Never,Never,Never,Never,Never,Never,Never,Never
2075,Never,Never,Sometimes,Never,Never,Never,Never,Never,Sometimes
2076,Never,Never,Never,Never,Never,Never,Never,Never,Never
2077,Never,Never,Never,Never,Never,Never,Never,Never,Never
2078,Sometimes,Sometimes,Never,Never,Sometimes,Never,Never,Never,Never
2079,Never,Never,Never,Never,Never,Never,Never,Never,Never
2080,,,,,,,,,
2081,Never,Never,Never,Never,Never,Never,Never,Never,Never
2082,Never,Never,Sometimes,Never,Never,Never,Never,Never,Never
2083,,,,,,,,,
2084,Never,Never,Never,Never,Never,Never,Never,Never,Never
2085,Never,Never,Never,Never,Never,Never,Never,Never,Never
2086,Never,Sometimes,Never,Never,Never,Never,Never,Never,Sometimes
2087,Never,Never,Never,Never,Never,Never,Never,Never,Never
2088,Never,Never,Never,Never,Never,Never,Never,Never,Never
2089,Never,Never,Never,Never,Never,Never,Never,Never,Never
2090,Sometimes,Sometimes,Sometimes,Never,Sometimes,Sometimes,Never,Most of the time,Sometimes
2091,Never,Never,Never,Never,Never,Never,Never,Never,Never
2092,Never,Never,Never,Never,Never,Never,Never,Never,Never
2093,Never,Never,Never,Never,Never,Never,Never,Never,Never
2094,,,,,,,,,
2095,Never,Sometimes,Never,Never,Sometimes,Never,Never,Never,Sometimes
2096,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Never,Sometimes,Most of the time
2097,,,,,,,,,
2098,Never,Never,Sometimes,Never,Never,Never,Never,Never,Never
2099,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
2100,Never,Never,Never,Never,Never,Never,Never,Never,Sometimes
2101,Sometimes,Never,Sometimes,Never,Never,Never,Never,Never,Never
2102,Never,Never,Sometimes,Never,Never,Never,Never,Never,Sometimes
2103,Never,Never,Never,Never,Never,Never,Never,Never,Never
2104,Never,Never,Never,Never,Never,Never,Never,Never,Never
2105,,,,,,,,,
2106,Never,Never,Never,Never,Never,Never,Never,Never,Never
2107,Never,Never,Sometimes,Never,Never,Never,Never,Never,Never
2108,Never,Sometimes,Sometimes,Never,Never,Never,Never,Never,Sometimes
2109,Never,Never,Never,Never,Never,Never,Never,Never,Sometimes
2110,Never,Never,Never,Never,Never,Never,Never,Never,Never
2111,Never,Sometimes,Never,Never,Never,Never,Never,Never,Sometimes
2112,Never,Never,Never,Never,Never,Never,Never,Never,Sometimes
2113,Sometimes,Never,Sometimes,Never,Sometimes,Never,Never,Never,Sometimes
2114,Never,Never,Never,Never,Never,Never,Never,Never,Never
2115,,,,,,,,,
2116,Never,Never,Sometimes,Never,Never,Never,Never,Never,Never
2117,Never,Never,Never,Never,Never,Never,Never,Never,Never
2118,Never,Never,Never,Never,Never,Never,Never,Never,Never
2119,Never,Never,Never,Never,Never,Never,Never,Never,Never
2120,Never,Never,Never,Never,Never,Never,Never,Never,Never
2121,Never,Never,Never,Never,Never,Never,Never,Never,Never
2122,Never,Never,Never,Never,Never,Never,Never,Never,Never
2123,Sometimes,Sometimes,Sometimes,Sometimes,Most of the time,Most of the time,Sometimes,Most of the time,Most of the time
2124,Never,Never,Never,Never,Never,Never,Never,Never,Never
2125,Never,Never,Sometimes,Never,Sometimes,Sometimes,Never,Never,Sometimes
2126,Never,Never,Never,Never,Never,Never,Never,Never,Never
2127,Sometimes,Never,Sometimes,Never,Sometimes,Sometimes,Sometimes,Sometimes,Most of the time
2128,Never,Never,Sometimes,Never,Sometimes,Never,Never,Never,Sometimes
2129,Never,Never,Never,Never,Never,Never,Never,Never,Never
2130,Never,Sometimes,Never,Never,Never,Never,Never,Never,Sometimes
2131,Never,Never,Never,Never,Never,Never,Never,Never,Never
2132,Never,Never,Never,Never,Never,Never,Never,Never,Never
2133,Never,Never,Never,Never,Never,Never,Never,Never,Never
2134,Never,Sometimes,Sometimes,Sometimes,Sometimes,Never,Never,Never,Never
2135,Sometimes,Sometimes,Sometimes,Sometimes,Never,Never,Never,Sometimes,Never
2136,Never,Sometimes,Most of the time,Never,Sometimes,Never,Sometimes,Never,Never
2137,Never,Never,Sometimes,Never,Never,Never,Never,Never,Never
2138,Never,Never,Never,Never,Never,Never,Never,Never,Never
2139,Never,Never,Never,Never,Never,Never,Never,Never,Never
2140,Never,Never,Never,Never,Never,Never,Never,Never,Never
2141,Never,Never,Sometimes,Never,Sometimes,Sometimes,Sometimes,Never,Sometimes
2142,Never,Never,Never,Never,Never,Never,Never,Never,Never
2143,Never,Never,Sometimes,Never,Never,Never,Never,Never,Sometimes
2144,Never,Never,Never,Never,Never,Never,Never,Never,Never
2145,Never,Never,Never,Never,Never,Never,Never,Never,Sometimes
2146,,,,,,,,,
2147,Sometimes,Sometimes,Sometimes,Never,Sometimes,Never,Never,Never,Sometimes
2148,Never,Never,Most of the time,Never,Never,Never,Sometimes,Never,Never
2149,Never,Never,Never,Never,Never,Never,Never,Never,Never
2150,Never,Never,Never,Never,Never,Never,Never,Never,Never
2151,Never,Never,Sometimes,Never,Sometimes,Sometimes,Never,Never,Sometimes
2152,Never,Never,Never,Never,Never,Never,Never,Never,Never
2153,Never,Never,Sometimes,Never,Never,Never,Never,Never,Never
2154,Never,Never,Never,Never,Never,Never,Never,Never,Never
2155,Never,Never,Never,Never,Never,Never,Never,Never,Never
2156,Never,Never,Sometimes,Never,Never,Sometimes,Never,Never,Never
2157,Never,Never,Never,Never,Never,Never,Never,Never,Never
2158,Never,Never,Never,Never,Never,Never,Never,Never,Never
2159,Never,Never,Never,Never,Sometimes,Never,Never,Never,Never
2160,Sometimes,Sometimes,Most of the time,Sometimes,Most of the time,Sometimes,Sometimes,Sometimes,Sometimes
2161,Never,Never,Never,Never,Never,Never,Never,Never,Never
2162,Sometimes,Never,Sometimes,Never,Sometimes,Never,Never,Never,Sometimes
2163,Never,Never,Never,Never,Never,Never,Never,Never,Never
2164,Never,Never,Never,Never,Never,Never,Never,Never,Never
2165,Never,Never,Never,Never,Sometimes,Never,Never,Never,Sometimes
2166,Never,Never,Never,Never,Never,Never,Never,Never,Never
2167,Sometimes,Sometimes,Sometimes,Never,Sometimes,Most of the time,Sometimes,Sometimes,Almost always
2168,,,,,,,,,
2169,Never,Never,Sometimes,Never,Never,Never,Never,Never,Sometimes
2170,Never,Never,Never,Never,Never,Never,Never,Never,Never
2171,Never,Never,Never,Never,Never,Never,Never,Never,Never
2172,Never,Never,Sometimes,Never,Never,Never,Never,Never,Never
2173,Sometimes,Sometimes,Sometimes,Sometimes,Most of the time,Most of the time,Never,Sometimes,Most of the time
2174,Never,Never,Never,Never,Never,Never,Sometimes,Never,Sometimes
2175,Sometimes,Sometimes,Sometimes,Never,Never,Never,Never,Never,Sometimes
2176,Never,Never,Sometimes,Never,Never,Never,Never,Never,Sometimes
2177,Never,Never,Never,Never,Never,Never,Never,Never,Never
2178,Sometimes,Sometimes,Never,Never,Sometimes,Never,Never,Never,Sometimes
2179,Never,Never,Never,Never,Never,Never,Never,Never,Never
2180,Never,Never,Never,Never,Never,Never,Never,Never,Never
2181,Never,Never,Never,Never,Never,Never,Never,Never,Never
2182,Never,Never,Never,Never,Never,Never,Never,Never,Sometimes
2183,Never,Never,Never,Never,Never,Never,Never,Never,Never
2184,Never,Never,Never,Never,Never,Never,Never,Never,Never
2185,Never,Sometimes,Sometimes,Sometimes,Sometimes,Most of the time,Sometimes,Sometimes,Most of the time
2186,Never,Never,Sometimes,Never,Never,Sometimes,Never,Never,Never
2187,Never,Never,Never,Never,Never,Never,Never,Never,Never
2188,Never,Never,Never,Never,Never,Never,Never,Never,Never
2189,Never,Never,Never,Never,Never,Never,Never,Never,Never
2190,Never,Never,Never,Never,Never,Never,Never,Never,Sometimes
2191,Never,Never,Never,Never,Never,Never,Never,Never,Never
2192,Never,Never,Never,Never,Sometimes,Never,Never,Never,Never
2193,Sometimes,Never,Sometimes,Never,Sometimes,Sometimes,Never,Never,Sometimes
2194,Sometimes,Sometimes,Most of the time,Never,Sometimes,Sometimes,Sometimes,Never,Almost always
2195,Never,Most of the time,Most of the time,Never,Sometimes,Sometimes,Never,Never,Sometimes
2196,Never,Never,Never,Never,Never,Never,Never,Never,Never
2197,Never,Never,Sometimes,Never,Sometimes,Sometimes,Sometimes,Never,Sometimes
2198,Never,Never,Never,Never,Never,Never,Never,Never,Never
2199,Never,Never,Never,Never,Never,Never,Never,Never,Never
2200,Sometimes,Most of the time,Most of the time,Sometimes,Most of the time,Sometimes,Most of the time,Most of the time,Most of the time
2201,Never,Never,Never,Never,Never,Never,Never,Never,Never
2202,Never,Never,Never,Never,Sometimes,Sometimes,Sometimes,Never,Never
2203,Never,Never,Never,Never,Never,Never,Never,Never,Never
2204,Never,Never,Never,Never,Never,Never,Never,Never,Never
2205,Never,Never,Never,Never,Never,Never,Never,Never,Never
2206,Sometimes,Never,Sometimes,Never,Never,Never,Never,Never,Never
2207,Never,Never,Never,Never,Never,Never,Never,Never,Never
2208,Never,Never,Never,Never,Never,Never,Never,Never,Never
2209,Never,Never,Never,Never,Never,Never,Never,Never,Never
2210,Never,Sometimes,Never,Never,Never,Never,Never,Never,Never
2211,Never,Never,Never,Never,Never,Never,Never,Never,Never
2212,Never,Never,Sometimes,Never,Never,Never,Never,Never,Never
2213,Never,Never,Never,Never,Never,Never,Never,Never,Never
2214,Never,Never,Never,Never,Never,Never,Never,Never,Never
2215,Never,Never,Never,Never,Never,Never,Never,Never,Sometimes
2216,Never,Never,Never,Never,Never,Never,Never,Never,Never
2217,Never,Sometimes,Never,Never,Never,Never,Never,Never,Never
2218,Never,Never,Never,Never,Never,Never,Never,Never,Never
2219,Never,Never,Sometimes,Never,Sometimes,Never,Never,Never,Sometimes
2220,Never,Never,Never,Never,Never,Never,Never,Never,Never
2221,Sometimes,Sometimes,Sometimes,Never,Never,Never,Never,Never,Sometimes
2222,,,,,,,,,
2223,Most of the time,Most of the time,Almost always,Sometimes,Most of the time,Most of the time,Sometimes,Most of the time,Most of the time
2224,Never,Never,Never,Never,Sometimes,Sometimes,Sometimes,Never,Sometimes
2225,Never,Never,Sometimes,Never,Sometimes,Never,Never,Never,Sometimes
2226,Never,Never,Never,Never,Never,Never,Never,Never,Never
2227,Never,Never,Sometimes,Never,Never,Never,Never,Never,Sometimes
2228,Never,Never,Sometimes,Never,Never,Never,Never,Never,Sometimes
2229,Never,Never,Never,Never,Never,Never,Never,Never,Never
2230,Never,Never,Never,Never,Never,Never,Never,Never,Never
2231,Sometimes,Sometimes,Sometimes,Sometimes,Never,Never,Never,Never,Never
2232,Never,Never,Sometimes,Never,Never,Never,Never,Never,Sometimes
2233,Never,Never,Never,Never,Never,Never,Never,Never,Never
2234,Never,Never,Sometimes,Never,Never,Never,Never,Never,Sometimes
2235,Never,Never,Never,Never,Never,Never,Never,Never,Never
2236,Never,Never,Never,Never,Never,Never,Never,Never,Never
2237,Sometimes,Never,Sometimes,Never,Never,Never,Sometimes,Never,Sometimes
2238,Never,Never,Never,Never,Never,Never,Never,Never,Never
2239,Never,Never,Never,Never,Never,Never,Never,Never,Never
2240,Sometimes,Never,Never,Never,Never,Never,Never,Never,Never
2241,Never,Never,Never,Never,Never,Never,Never,Never,Never
2242,Never,Never,Never,Never,Sometimes,Never,Never,Never,Sometimes
2243,Never,Never,Never,Never,Never,Never,Never,Never,Never
2244,Never,Never,Sometimes,Never,Sometimes,Never,Never,Never,Never
2245,Never,Never,Never,Never,Never,Never,Never,Never,Never
2246,Never,Sometimes,Sometimes,Never,Never,Never,Never,Never,Never
2247,Most of the time,Sometimes,Almost always,Most of the time,Most of the time,Most of the time,Sometimes,Sometimes,Almost always
2248,Never,Never,Never,Never,Never,Never,Never,Never,Never
2249,Never,Sometimes,Sometimes,Never,Sometimes,Never,Never,Never,Never
2250,Never,Never,Never,Never,Never,Never,Never,Never,Sometimes
2251,Never,Never,Never,Never,Never,Never,Never,Never,Never
2252,Never,Never,Sometimes,Never,Never,Never,Never,Never,Most of the time
2253,,,,,,,,,
2254,Never,Never,Never,Never,Never,Never,Never,Never,Never
2255,Sometimes,Never,Sometimes,Sometimes,Most of the time,Most of the time,Sometimes,Sometimes,Sometimes
2256,Never,Never,Never,Never,Never,Never,Never,Never,Sometimes
2257,Never,Never,Sometimes,Never,Never,Never,Never,Never,Never
2258,Never,Never,Sometimes,Never,Never,Never,Never,Never,Never
2259,Never,Never,Never,Never,Never,Never,Never,Never,Never
2260,Never,Never,Never,Never,Never,Never,Never,Never,Never
2261,Never,Never,Sometimes,Sometimes,Never,Never,Sometimes,Never,Sometimes
2262,Sometimes,Most of the time,Never,Never,Never,Never,Sometimes,Never,Never
2263,Never,Never,Never,Never,Never,Never,Never,Never,Sometimes
2264,Never,Never,Sometimes,Never,Never,Never,Never,Never,Never
2265,Never,Never,Sometimes,Never,Never,Never,Never,Never,Never
2266,Never,Never,Never,Never,Sometimes,Sometimes,Never,Never,Never
2267,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Never,Sometimes,Sometimes
2268,Never,Never,Sometimes,Never,Never,Sometimes,Never,Never,Never
2269,Never,Never,Never,Never,Never,Never,Never,Never,Never
2270,Never,Sometimes,Never,Never,Never,Never,Never,Never,Sometimes
2271,Never,Never,Never,Never,Never,Never,Never,Never,Never
2272,Never,Never,Never,Never,Never,Never,Never,Never,Never
2273,Never,Never,Never,Never,Never,Never,Never,Never,Never
2274,Never,Never,Never,Never,Never,Never,Never,Never,Never
2275,Sometimes,Sometimes,Sometimes,Never,Sometimes,Never,Never,Never,Sometimes
2276,Never,Never,Never,Never,Never,Never,Never,Never,Sometimes
2277,Never,Never,Never,Never,Never,Never,Never,Never,Never
2278,,,,,,,,,
2279,Never,Sometimes,Never,Never,Sometimes,Never,Sometimes,Never,Sometimes
2280,Never,Never,Never,Never,Never,Never,Never,Never,Never
2281,Never,Never,Never,Never,Never,Never,Never,Never,Never
2282,Never,Never,Never,Never,Never,Never,Never,Never,Never
2283,Never,Never,Sometimes,Never,Never,Never,Never,Never,Never
2284,Sometimes,Sometimes,Sometimes,Never,Never,Never,Never,Sometimes,Sometimes
2285,Never,Never,Never,Never,Never,Never,Never,Never,Never
2286,Sometimes,Never,Sometimes,Never,Sometimes,Never,Never,Never,Sometimes
2287,,,,,,,,,
2288,Never,Never,Never,Never,Never,Never,Never,Never,Never
2289,Never,Never,Never,Never,Never,Never,Never,Never,Never
2290,Never,Sometimes,Sometimes,Never,Never,Never,Never,Never,Sometimes
2291,Never,Never,Never,Never,Never,Never,Never,Never,Never
2292,Never,Never,Never,Never,Never,Never,Never,Never,Never
2293,Sometimes,Never,Never,Never,Never,Sometimes,Never,Never,Never
2294,Never,Never,Sometimes,Never,Never,Never,Never,Sometimes,Never
2295,Never,Never,Never,Never,Never,Never,Sometimes,Never,Sometimes
2296,Never,Sometimes,Never,Never,Never,Sometimes,Never,Never,Never
2297,Never,Sometimes,Never,Never,Never,Never,Never,Never,Sometimes
2298,Never,Never,Sometimes,Never,Never,Never,Never,Never,Never
2299,Never,Never,Never,Never,Never,Never,Never,Never,Never
2300,Never,Never,Sometimes,Never,Never,Never,Never,Never,Never
2301,Never,Sometimes,Never,Never,Sometimes,Never,Sometimes,Never,Sometimes
2302,Sometimes,Sometimes,Most of the time,Sometimes,Never,Sometimes,Sometimes,Most of the time,Most of the time
2303,Never,Never,Never,Never,Never,Never,Never,Never,Never
2304,Sometimes,Sometimes,Sometimes,Never,Never,Never,Never,Never,Never
2305,Sometimes,Never,Sometimes,Never,Sometimes,Sometimes,Never,Sometimes,Most of the time
2306,Sometimes,Never,Sometimes,Never,Never,Never,Never,Never,Never
2307,Sometimes,Sometimes,Most of the time,Never,Never,Never,Never,Never,Never
2308,Never,Never,Never,Never,Never,Never,Never,Never,Never
2309,Sometimes,Never,Sometimes,Never,Sometimes,Never,Never,Never,Sometimes
2310,Never,Never,Sometimes,Never,Never,Never,Never,Never,Sometimes
2311,Sometimes,Sometimes,Sometimes,Never,Sometimes,Sometimes,Never,Never,Sometimes
2312,Never,Sometimes,Sometimes,Never,Sometimes,Never,Never,Never,Sometimes
2313,Never,Never,Never,Never,Never,Never,Never,Never,Never
2314,Never,Never,Never,Never,Never,Never,Never,Never,Never
2315,Never,Never,Never,Never,Never,Never,Never,Never,Never
2316,Sometimes,Most of the time,Sometimes,Never,Sometimes,Never,Never,Never,Never
2317,Never,Never,Never,Never,Never,Never,Never,Never,Never
2318,Never,Never,Never,Never,Never,Never,Never,Never,Never
2319,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Most of the time,Sometimes,Sometimes
2320,Never,Never,Never,Never,Never,Never,Never,Never,Never
2321,Never,Never,Sometimes,Never,Never,Never,Never,Never,Sometimes
2322,Never,Sometimes,Sometimes,Never,Never,Never,Never,Never,Never
2323,Never,Never,Sometimes,Never,Never,Never,Never,Never,Never
2324,Never,Sometimes,Never,Never,Never,Never,Never,Never,Never
2325,Never,Never,Never,Never,Never,Never,Never,Never,Never
2326,Never,Never,Never,Never,Never,Never,Never,Never,Never
2327,Never,Never,Never,Never,Never,Never,Never,Never,Never
2328,Never,Sometimes,Never,Never,Never,Never,Never,Never,Never
2329,Never,Never,Sometimes,Never,Never,Never,Sometimes,Never,Never
2330,Never,Never,Never,Never,Never,Never,Never,Never,Never
2331,Never,Never,Never,Never,Never,Never,Never,Never,Never
2332,,,,,,,,,
2333,Never,Never,Sometimes,Never,Never,Never,Never,Never,Never
2334,Never,Never,Never,Never,Never,Never,Never,Never,Never
2335,Never,Sometimes,Sometimes,Never,Never,Never,Never,Never,Sometimes
2336,Never,Never,Never,Never,Never,Never,Never,Never,Never
2337,Never,Never,Never,Never,Never,Never,Never,Never,Never
2338,Never,Sometimes,Never,Never,Never,Never,Never,Never,Never
2339,Sometimes,Never,Sometimes,Never,Never,Never,Never,Never,Most of the time
2340,Never,Never,Never,Never,Never,Never,Never,Never,Sometimes
2341,Never,Sometimes,Sometimes,Never,Never,Never,Never,Never,Sometimes
2342,Never,Never,Never,Never,Never,Never,Never,Never,Sometimes
2343,Never,Never,Never,Never,Never,Never,Never,Never,Never
2344,Never,Never,Never,Never,Never,Never,Never,Never,Never
2345,Sometimes,Sometimes,Sometimes,Sometimes,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time
2346,Never,Never,Never,Never,Never,Never,Never,Never,Never
2347,Never,Never,Never,Never,Never,Never,Never,Never,Never
2348,Never,Never,Never,Never,Never,Never,Never,Never,Never
2349,Sometimes,Sometimes,Sometimes,Never,Sometimes,Sometimes,Never,Never,Most of the time
2350,Never,Never,Never,Never,Never,Never,Never,Never,Never
2351,Never,Never,Never,Never,Never,Never,Sometimes,Never,Never
2352,Sometimes,Never,Never,Never,Never,Never,Never,Never,Never
2353,,,,,,,,,
2354,Never,Never,Sometimes,Never,Never,Sometimes,Never,Never,Never
2355,Never,Never,Never,Never,Never,Never,Never,Never,Never
2356,Never,Sometimes,Never,Never,Sometimes,Sometimes,Never,Never,Most of the time
2357,Never,Never,Never,Never,Never,Never,Never,Never,Sometimes
2358,Never,Never,Never,Never,Never,Never,Never,Never,Never
2359,Sometimes,Never,Sometimes,Never,Never,Never,Never,Sometimes,Never
2360,Never,Most of the time,Never,Never,Never,Never,Never,Never,Sometimes
2361,Never,Never,Never,Never,Never,Never,Never,Never,Never
2362,Sometimes,Never,Sometimes,Never,Never,Never,Never,Never,Never
2363,Never,Never,Never,Never,Never,Never,Never,Never,Never
2364,Sometimes,Most of the time,Most of the time,Never,Sometimes,Sometimes,Sometimes,Most of the time,Most of the time
2365,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Never,Never,Sometimes
2366,Never,Never,Never,Never,Most of the time,Almost always,Never,Never,Never
2367,Never,Never,Never,Never,Never,Never,Never,Never,Never
2368,Never,Never,Never,Never,Never,Never,Never,Never,Never
2369,Never,Never,Never,Never,Never,Never,Never,Never,Never
2370,Never,Never,Never,Never,Never,Never,Never,Never,Never
2371,Never,Never,Never,Never,Never,Never,Never,Never,Never
2372,,,,,,,,,
2373,Never,Never,Never,Never,Never,Never,Never,Never,Never
2374,Never,Never,Never,Never,Never,Never,Never,Never,Never
2375,Never,Never,Never,Never,Never,Never,Never,Never,Never
2376,Sometimes,Never,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
2377,Never,Never,Never,Never,Never,Never,Never,Never,Never
2378,Never,Never,Never,Sometimes,Never,Never,Never,Never,Never
2379,Never,Never,Never,Sometimes,Never,Sometimes,Sometimes,Never,Never
2380,Never,Never,Never,Never,Never,Never,Never,Never,Never
2381,Never,Never,Never,Never,Never,Never,Never,Never,Never
2382,Never,Never,Never,Never,Never,Never,Never,Never,Never
2383,Never,Never,Never,Never,Never,Never,Never,Never,Never
2384,Never,Never,Never,Never,Never,Never,Never,Never,Never
2385,,,,,,,,,
2386,Never,Never,Never,Never,Sometimes,Never,Never,Never,Sometimes
2387,Sometimes,Never,Never,Never,Sometimes,Sometimes,Sometimes,Never,Sometimes
2388,,,,,,,,,
2389,Never,Never,Never,Never,Never,Never,Never,Never,Never
2390,Never,Never,Never,Never,Never,Never,Never,Never,Never
2391,Never,Never,Sometimes,Never,Never,Never,Never,Never,Sometimes
2392,Never,Never,Never,Never,Never,Never,Never,Never,Never
2393,Never,Never,Never,Never,Never,Never,Never,Never,Never
2394,Never,Sometimes,Sometimes,Never,Sometimes,Never,Never,Never,Sometimes
2395,Never,Never,Never,Never,Never,Never,Sometimes,Never,Sometimes
2396,Never,Never,Never,Never,Sometimes,Sometimes,Never,Never,Never
2397,Never,Never,Never,Never,Never,Never,Never,Never,Never
2398,Never,Never,Never,Never,Never,Never,Never,Never,Never
2399,Never,Never,Never,Never,Never,Never,Never,Never,Never
2400,Never,Never,Never,Never,Never,Never,Never,Never,Never
2401,Never,Never,Never,Never,Never,Never,Never,Never,Never
2402,Never,Never,Sometimes,Never,Never,Sometimes,Never,Never,Never
2403,Never,Never,Never,Never,Never,Never,Never,Never,Never
2404,Never,Never,Never,Never,Never,Never,Never,Never,Sometimes
2405,Sometimes,Sometimes,Sometimes,Never,Never,Never,Most of the time,Never,Sometimes
2406,Never,Sometimes,Sometimes,Never,Never,Sometimes,Never,Never,Sometimes
2407,Sometimes,Sometimes,Sometimes,Never,Never,Never,Never,Never,Sometimes
2408,Never,Never,Never,Never,Never,Never,Never,Never,Never
2409,Never,Never,Never,Never,Never,Sometimes,Never,Never,Sometimes
2410,Never,Never,Sometimes,Never,Never,Never,Never,Never,Never
2411,Sometimes,Never,Sometimes,Never,Sometimes,Never,Never,Sometimes,Sometimes
2412,Most of the time,Sometimes,Almost always,Sometimes,Sometimes,Sometimes,Sometimes,Never,Most of the time
2413,,,,,,,,,
2414,Never,Never,Never,Never,Never,Never,Never,Never,Never
2415,Never,Never,Never,Never,Never,Never,Never,Never,Never
2416,Never,Never,Never,Never,Never,Never,Never,Never,Never
2417,Never,Never,Never,Never,Never,Never,Never,Never,Never
2418,Sometimes,Sometimes,Most of the time,Never,Never,Sometimes,Never,Sometimes,Most of the time
2419,Never,Never,Never,Never,Never,Never,Never,Never,Never
2420,Never,Never,Never,Never,Never,Never,Never,Never,Sometimes
2421,Never,Sometimes,Sometimes,Never,Never,Never,Never,Never,Never
2422,Sometimes,Most of the time,Sometimes,Never,Sometimes,Sometimes,Sometimes,Never,Sometimes
2423,Never,Never,Never,Never,Never,Never,Never,Never,Never
2424,Sometimes,Sometimes,Never,Never,Never,Never,Never,Never,Never
2425,Never,Never,Never,Never,Never,Never,Never,Never,Never
2426,Never,Never,Never,Never,Never,Never,Never,Never,Never
2427,Never,Never,Never,Never,Never,Never,Never,Never,Never
2428,Never,Never,Never,Never,Never,Never,Never,Never,Sometimes
2429,Never,Never,Never,Never,Never,Never,Never,Never,Never
2430,Never,Sometimes,Sometimes,Never,Sometimes,Sometimes,Never,Never,Sometimes
2431,Never,Never,Never,Never,Never,Never,Never,Never,Never
2432,Never,Never,Never,Never,Never,Never,Never,Never,Sometimes
2433,,,,,,,,,
2434,Never,Never,Never,Never,Never,Never,Never,Never,Never
2435,Never,Never,Sometimes,Never,Never,Never,Never,Never,Sometimes
2436,Never,Never,Never,Never,Never,Sometimes,Sometimes,Never,Never
2437,Never,Never,Never,Never,Never,Never,Never,Never,Never
2438,Never,Never,Never,Never,Never,Never,Never,Never,Never
2439,Never,Sometimes,Sometimes,Never,Sometimes,Never,Sometimes,Never,Sometimes
2440,Never,Never,Never,Never,Never,Never,Never,Never,Never
2441,Most of the time,Sometimes,Sometimes,Never,Sometimes,Never,Sometimes,Never,Most of the time
2442,,,,,,,,,
2443,Never,Never,Never,Never,Never,Never,Never,Never,Never
2444,,,,,,,,,
2445,Most of the time,Never,Sometimes,Never,Sometimes,Never,Never,Never,Sometimes
2446,Sometimes,Sometimes,Sometimes,Never,Never,Never,Sometimes,Sometimes,Sometimes
2447,,,,,,,,,
2448,Never,Never,Never,Never,Never,Never,Never,Never,Never
2449,Never,Never,Never,Never,Never,Never,Never,Never,Never
2450,Never,Never,Never,Never,Never,Never,Never,Never,Never
2451,Never,Never,Never,Never,Never,Never,Never,Never,Never
2452,Sometimes,Sometimes,Never,Never,Sometimes,Sometimes,Never,Never,Sometimes
2453,Sometimes,Sometimes,Most of the time,Never,Sometimes,Most of the time,Never,Never,Most of the time
2454,Sometimes,Sometimes,Never,Never,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
2455,Never,Never,Never,Never,Never,Never,Never,Never,Never
2456,Never,Never,Never,Never,Never,Never,Never,Never,Never
2457,Never,Never,Never,Never,Never,Never,Never,Never,Never
2458,Never,Never,Never,Never,Never,Never,Never,Never,Never
2459,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Never,Never,Sometimes,Most of the time
2460,Never,Never,Sometimes,Never,Sometimes,Never,Never,Never,Sometimes
2461,Never,Never,Never,Never,Never,Never,Never,Never,Never
2462,Never,Never,Never,Never,Never,Never,Never,Never,Never
2463,Never,Never,Never,Never,Never,Never,Never,Never,Never
